OBJECTID,TransOrder,POINT_X,POINT_Y,UniqueID,M_ft,Z_ft,Beach,Fema_VE_ft
5501,12,6008703.826,1945311.796,5995,5223.08688,26.25499916,San Geg,19
5502,12,6008707.079,1945312.223,5996,5226.367668,27.44400024,San Geg,19
5503,12,6008710.332,1945312.649,5997,5229.648498,27.99799919,San Geg,19
5504,12,6008713.585,1945313.076,5998,5232.929329,28.42700005,San Geg,19
5505,12,6008716.838,1945313.503,5999,5236.210159,28.66500092,San Geg,19
5506,12,6008720.091,1945313.93,6000,5239.490947,28.51499939,San Geg,19
5507,12,6008723.344,1945314.356,6001,5242.771777,29.26099968,San Geg,19
5508,12,6008726.596,1945314.783,6002,5246.052608,31.43899918,San Geg,19
5509,12,6008729.849,1945315.21,6003,5249.333438,32.82899857,San Geg,19
5510,12,6008733.102,1945315.637,6004,5252.614226,31.97400093,San Geg,19
5511,12,6008736.355,1945316.063,6005,5255.895057,33.67699814,San Geg,19
5512,12,6008739.608,1945316.49,6006,5259.175887,35.11299896,San Geg,19
5513,12,6008742.861,1945316.917,6007,5262.456718,35.55199814,San Geg,19
5514,12,6008746.114,1945317.344,6008,5265.737548,36.48400116,San Geg,19
5515,12,6008749.367,1945317.77,6009,5269.018336,37.09899902,San Geg,19
5516,12,6008752.62,1945318.197,6010,5272.299166,36.41999817,San Geg,19
5517,12,6008755.873,1945318.624,6011,5275.579997,34.59400177,San Geg,19
5518,12,6008759.126,1945319.051,6012,5278.860827,34.93399811,San Geg,19
5519,12,6008762.379,1945319.477,6013,5282.141615,33.60200119,San Geg,19
5520,12,6008765.632,1945319.904,6014,5285.422446,32.95299911,San Geg,19
5521,12,6008768.885,1945320.331,6015,5288.703276,32.72000122,San Geg,19
5522,12,6008772.138,1945320.758,6016,5291.984106,32.6780014,San Geg,19
5523,12,6008775.391,1945321.185,6017,5295.264937,32.80799866,San Geg,19
5524,12,6008778.644,1945321.611,6018,5298.545725,32.7480011,San Geg,19
5525,12,6008781.897,1945322.038,6019,5301.826555,33.00999832,San Geg,19
5526,12,6008785.15,1945322.465,6020,5305.107711,33.27799988,San Geg,19
5527,12,6008788.403,1945322.892,6021,5308.388541,33.22000122,San Geg,19
5528,12,6008791.656,1945323.318,6022,5311.669329,33.32699966,San Geg,19
5529,12,6008794.909,1945323.745,6023,5314.95016,33.13899994,San Geg,19
5530,12,6008798.162,1945324.172,6024,5318.23099,33.15000153,San Geg,19
5531,12,6008801.415,1945324.599,6025,5321.511821,32.91699982,San Geg,19
5532,12,6008804.668,1945325.025,6026,5324.792608,32.95199966,San Geg,19
5533,12,6008807.92,1945325.452,6027,5328.073439,32.99900055,San Geg,19
5534,12,6008811.173,1945325.879,6028,5331.354269,32.77199936,San Geg,19
5535,12,6008814.426,1945326.306,6029,5334.6351,32.45800018,San Geg,19
5536,12,6008817.679,1945326.733,6030,5337.91593,32.41199875,San Geg,19
5537,12,6008820.932,1945327.159,6031,5341.196718,32.34799957,San Geg,19
5538,12,6008824.185,1945327.586,6032,5344.477549,33.57400131,San Geg,19
5539,12,6008827.438,1945328.013,6033,5347.758379,34.94400024,San Geg,19
5540,12,6008830.691,1945328.44,6034,5351.03921,36.15800095,San Geg,19
5541,12,6008833.944,1945328.866,6035,5354.319997,37.08499908,San Geg,19
5542,12,6008837.197,1945329.293,6036,5357.600828,38.00400162,San Geg,19
5543,12,6008840.45,1945329.72,6037,5360.881658,38.67100143,San Geg,19
5544,12,6008843.703,1945330.147,6038,5364.162489,38.52299881,San Geg,19
5545,12,6008846.956,1945330.574,6039,5367.443319,38.31100082,San Geg,19
5546,12,6008850.209,1945331,6040,5370.724107,38.41799927,San Geg,19
5547,12,6008853.462,1945331.427,6041,5374.004938,38.67699814,San Geg,19
5548,12,6008856.715,1945331.854,6042,5377.285768,38.54800034,San Geg,19
5549,12,6008859.968,1945332.281,6043,5380.566599,38.06499863,San Geg,19
5550,12,6008863.221,1945332.707,6044,5383.847386,38.0870018,San Geg,19
5551,12,6008866.474,1945333.134,6045,5387.128217,38.72900009,San Geg,19
5552,12,6008869.727,1945333.561,6046,5390.409373,38.42300034,San Geg,19
5553,12,6008872.98,1945333.988,6047,5393.690203,38.4620018,San Geg,19
5554,12,6008876.233,1945334.414,6048,5396.971034,38.74100113,San Geg,19
5555,12,6008879.486,1945334.841,6049,5400.251821,38.13199997,San Geg,19
5556,12,6008882.739,1945335.268,6050,5403.532652,37.9090004,San Geg,19
5557,12,6008885.992,1945335.695,6051,5406.813482,37.80199814,San Geg,19
5558,12,6008889.244,1945336.121,6052,5410.094313,38.06000137,San Geg,19
5559,12,6008892.497,1945336.548,6053,5413.375101,37.7840004,San Geg,19
5560,12,6008895.75,1945336.975,6054,5416.655931,37.6629982,San Geg,19
5561,12,6008899.003,1945337.402,6055,5419.936762,37.88199997,San Geg,19
5562,12,6008902.256,1945337.828,6056,5423.217592,38.02500153,San Geg,19
5563,12,6008905.509,1945338.255,6057,5426.49838,37.80199814,San Geg,19
5564,12,6008908.762,1945338.682,6058,5429.77921,37.9659996,San Geg,19
5565,12,6008912.015,1945339.109,6059,5433.060041,37.77700043,San Geg,19
5566,12,6008915.268,1945339.535,6060,5436.340871,37.64199829,San Geg,19
5567,12,6008918.521,1945339.962,6061,5439.621702,38.04000092,San Geg,19
5568,12,6008921.774,1945340.389,6062,5442.90249,37.76300049,San Geg,19
5569,12,6008925.027,1945340.816,6063,5446.18332,37.79399872,San Geg,19
5570,12,6008928.28,1945341.243,6064,5449.46415,37.63800049,San Geg,19
5571,12,6008931.533,1945341.669,6065,5452.744981,37.51699829,San Geg,19
5572,12,6008934.786,1945342.096,6066,5456.025769,37.08800125,San Geg,19
5573,12,6008938.039,1945342.523,6067,5459.306599,37.28499985,San Geg,19
5574,12,6008941.292,1945342.95,6068,5462.58743,37.375,San Geg,19
5575,12,6008944.545,1945343.376,6069,5465.86826,36.67900085,San Geg,19
5576,12,6008947.797,1945343.803,6070,5469.149091,36.44300079,San Geg,19
5577,12,6008951.05,1945344.23,6071,5472.429878,36.26900101,San Geg,19
5578,12,6008954.304,1945344.657,6072,5475.711034,36.25799942,San Geg,19
5579,12,6008957.557,1945345.083,6073,5478.991865,35.67599869,San Geg,19
5580,12,6008960.81,1945345.51,6074,5482.272695,35.89699936,San Geg,19
5581,12,6008964.063,1945345.937,6075,5485.553483,36.15100098,San Geg,19
5582,12,6008967.315,1945346.364,6076,5488.834313,35.79800034,San Geg,19
5583,12,6008970.568,1945346.79,6077,5492.115144,35.63399887,San Geg,19
5584,12,6008973.821,1945347.217,6078,5495.395974,36.28699875,San Geg,19
5585,12,6008977.074,1945347.644,6079,5498.676762,37.34899902,San Geg,19
5586,12,6008980.327,1945348.071,6080,5501.957593,37.04800034,San Geg,19
5587,12,6008983.58,1945348.497,6081,5505.238423,35.81600189,San Geg,19
5588,12,6008986.833,1945348.924,6082,5508.519254,34.66500092,San Geg,19
5589,12,6008990.086,1945349.351,6083,5511.800084,33.9640007,San Geg,19
5590,12,6008993.339,1945349.778,6084,5515.080872,34.65000153,San Geg,19
5591,12,6008996.592,1945350.204,6085,5518.361702,35.58000183,San Geg,19
5592,12,6008999.845,1945350.631,6086,5521.642533,34.70000076,San Geg,19
5593,12,6009003.098,1945351.058,6087,5524.923363,31.35199928,San Geg,19
5594,12,6009006.351,1945351.485,6088,5528.204151,27.51000023,San Geg,19
5595,12,6009009.604,1945351.911,6089,5531.484982,23.79800034,San Geg,19
5596,12,6009012.857,1945352.338,6090,5534.765812,20.68199921,San Geg,19
5597,12,6009016.11,1945352.765,6091,5538.046643,17.56699944,San Geg,19
5598,12,6009019.363,1945353.192,6092,5541.327473,14.18099976,San Geg,19
5599,12,6009022.616,1945353.618,6093,5544.608261,10.91499996,San Geg,19
5600,12,6009025.869,1945354.045,6094,5547.889091,9.234000206,San Geg,19
5601,12,6009029.121,1945354.472,6095,5551.169922,8.968999863,San Geg,19
5602,12,6009032.374,1945354.899,6096,5554.450752,9.102000237,San Geg,19
5603,12,6009035.627,1945355.325,6097,5557.73154,9.102999687,San Geg,19
5604,12,6009038.881,1945355.752,6098,5561.012696,9.045000076,San Geg,19
5605,12,6009042.134,1945356.179,6099,5564.293526,9.107000351,San Geg,19
5606,12,6009045.387,1945356.606,6100,5567.574357,8.984000206,San Geg,19
5607,12,6009048.639,1945357.033,6101,5570.855145,8.994000435,San Geg,19
5608,12,6009051.892,1945357.459,6102,5574.135975,8.777999878,San Geg,19
5609,12,6009055.145,1945357.886,6103,5577.416806,8.730999947,San Geg,19
5610,12,6009058.398,1945358.313,6104,5580.697636,8.963999748,San Geg,19
5611,12,6009061.651,1945358.74,6105,5583.978466,9.104999542,San Geg,19
5612,12,6009064.904,1945359.166,6106,5587.259254,9.098999977,San Geg,19
5613,12,6009068.157,1945359.593,6107,5590.540085,9.06799984,San Geg,19
5614,12,6009071.41,1945360.02,6108,5593.820915,9.288999557,San Geg,19
5615,12,6009074.663,1945360.447,6109,5597.101746,9.022999763,San Geg,19
5616,12,6009077.916,1945360.873,6110,5600.382534,9.11400032,San Geg,19
5617,12,6009081.169,1945361.3,6111,5603.663364,9.232000351,San Geg,19
5618,12,6009084.422,1945361.727,6112,5606.944194,9.479000092,San Geg,19
5619,12,6009087.675,1945362.154,6113,5610.225025,9.256999969,San Geg,19
5620,12,6009090.928,1945362.581,6114,5613.505855,9.239999771,San Geg,19
5621,12,6009094.181,1945363.007,6115,5616.786643,9.267000198,San Geg,19
5622,12,6009097.434,1945363.434,6116,5620.067474,9.015000343,San Geg,19
5623,12,6009100.687,1945363.861,6117,5623.348304,9.118000031,San Geg,19
5624,12,6009103.94,1945364.288,6118,5626.629135,8.977000237,San Geg,19
5625,12,6009107.193,1945364.714,6119,5629.909922,8.843999863,San Geg,19
5626,12,6009110.445,1945365.141,6120,5633.190753,8.751999855,San Geg,19
5627,12,6009113.698,1945365.568,6121,5636.471583,9.022999763,San Geg,19
5628,12,6009116.951,1945365.995,6122,5639.752414,9.253000259,San Geg,19
5629,12,6009120.205,1945366.421,6123,5643.033527,9.491000175,San Geg,19
5630,12,6009123.458,1945366.848,6124,5646.314357,9.460000038,San Geg,19
5631,12,6009126.711,1945367.275,6125,5649.595188,9.291000366,San Geg,19
5632,12,6009129.963,1945367.702,6126,5652.876018,9.215000153,San Geg,19
5633,12,6009133.216,1945368.129,6127,5656.156849,9.380000114,San Geg,19
5634,12,6009136.469,1945368.555,6128,5659.437637,9.491000175,San Geg,19
5635,12,6009139.722,1945368.982,6129,5662.718467,9.203000069,San Geg,19
5636,12,6009142.975,1945369.409,6130,5665.999298,9.458000183,San Geg,19
5637,12,6009146.228,1945369.836,6131,5669.280128,9.281000137,San Geg,19
5638,12,6009149.481,1945370.262,6132,5672.560916,9.305000305,San Geg,19
5639,12,6009152.734,1945370.689,6133,5675.841746,9.229000092,San Geg,19
5640,12,6009155.987,1945371.116,6134,5679.122577,9.208000183,San Geg,19
5641,12,6009159.24,1945371.543,6135,5682.403407,9.114999771,San Geg,19
5642,12,6009162.493,1945371.969,6136,5685.684238,9.144000053,San Geg,19
5643,12,6009165.746,1945372.396,6137,5688.965026,9.069999695,San Geg,19
5644,12,6009168.999,1945372.823,6138,5692.245856,8.99600029,San Geg,19
5645,12,6009172.252,1945373.25,6139,5695.526687,8.767999649,San Geg,19
5646,12,6009175.505,1945373.676,6140,5698.807517,8.43900013,San Geg,19
5647,12,6009178.758,1945374.103,6141,5702.088305,8.493000031,San Geg,19
5648,12,6009182.011,1945374.53,6142,5705.369135,8.538000107,San Geg,19
5649,12,6009185.264,1945374.957,6143,5708.649966,8.463000298,San Geg,19
5650,12,6009188.516,1945375.384,6144,5711.930796,8.519000053,San Geg,19
5651,12,6009191.769,1945375.81,6145,5715.211627,8.489999771,San Geg,19
5652,12,6009195.022,1945376.237,6146,5718.492415,8.331000328,San Geg,19
5653,12,6009198.275,1945376.664,6147,5721.773245,8.260000229,San Geg,19
5654,12,6009201.528,1945377.091,6148,5725.054075,8.409999847,San Geg,19
5655,12,6009204.782,1945377.517,6149,5728.335231,8.37100029,San Geg,19
5656,12,6009208.035,1945377.944,6150,5731.616019,8.366999626,San Geg,19
5657,12,6009211.287,1945378.371,6151,5734.89685,8.307999611,San Geg,19
5658,12,6009214.54,1945378.798,6152,5738.17768,8.192000389,San Geg,19
5659,12,6009217.793,1945379.224,6153,5741.45851,8.170000076,San Geg,19
5660,12,6009221.046,1945379.651,6154,5744.739298,8.107000351,San Geg,19
5661,12,6009224.299,1945380.078,6155,5748.020129,8.027000427,San Geg,19
5662,12,6009227.552,1945380.505,6156,5751.300959,8.038999557,San Geg,19
5663,12,6009230.805,1945380.931,6157,5754.58179,7.910999775,San Geg,19
5664,12,6009234.058,1945381.358,6158,5757.86262,8.041999817,San Geg,19
5665,12,6009237.311,1945381.785,6159,5761.143408,7.984000206,San Geg,19
5666,12,6009240.564,1945382.212,6160,5764.424238,8.081000328,San Geg,19
5667,12,6009243.817,1945382.638,6161,5767.705069,8.06799984,San Geg,19
5668,12,6009247.07,1945383.065,6162,5770.985899,8.121999741,San Geg,19
5669,12,6009250.323,1945383.492,6163,5774.266687,8.055999756,San Geg,19
5670,12,6009253.576,1945383.919,6164,5777.547518,7.998000145,San Geg,19
5671,12,6009256.829,1945384.345,6165,5780.828348,8.142000198,San Geg,19
5672,12,6009260.082,1945384.772,6166,5784.109179,8.284999847,San Geg,19
5673,12,6009263.335,1945385.199,6167,5787.390009,8.262999535,San Geg,19
5674,12,6009266.588,1945385.626,6168,5790.670797,8.392999649,San Geg,19
5675,12,6009269.84,1945386.052,6169,5793.951627,8.48900032,San Geg,19
5676,12,6009273.093,1945386.479,6170,5797.232458,8.895999908,San Geg,19
5677,12,6009276.346,1945386.906,6171,5800.513288,9.791000366,San Geg,19
5678,12,6009279.599,1945387.333,6172,5803.794076,10.25800037,San Geg,19
5679,12,6009282.852,1945387.759,6173,5807.074907,10.93599987,San Geg,19
5680,12,6009286.105,1945388.186,6174,5810.355737,11.26000023,San Geg,19
5681,12,6009289.358,1945388.613,6175,5813.636893,11.92700005,San Geg,19
5682,12,6009292.611,1945389.04,6176,5816.917681,12.28800011,San Geg,19
5683,12,6009295.864,1945389.466,6177,5820.198511,13.05099964,San Geg,19
5684,12,6009299.117,1945389.893,6178,5823.479342,14.82699966,San Geg,19
5685,12,6009302.37,1945390.32,6179,5826.760172,16.75600052,San Geg,19
5686,12,6009305.623,1945390.747,6180,5830.041003,17.42399979,San Geg,19
5687,12,6009308.876,1945391.174,6181,5833.32179,18.74799919,San Geg,19
5688,12,6009312.129,1945391.6,6182,5836.602621,18.58200073,San Geg,19
5689,12,6009315.382,1945392.027,6183,5839.883451,18.41600037,San Geg,19
5690,12,6009318.635,1945392.454,6184,5843.164282,18.25099945,San Geg,19
5691,12,6009321.888,1945392.881,6185,5846.44507,18.03700066,San Geg,19
5692,12,6009325.141,1945393.307,6186,5849.7259,17.87299919,San Geg,19
5693,12,6009328.394,1945393.734,6187,5853.006731,18.27499962,San Geg,19
5694,12,6009331.647,1945394.161,6188,5856.287561,18.64500046,San Geg,19
5695,12,6009334.9,1945394.588,6189,5859.568391,20.18799973,San Geg,19
5696,12,6009338.153,1945395.014,6190,5862.849179,20.9659996,San Geg,19
5697,12,6009341.406,1945395.441,6191,5866.13001,21.54000092,San Geg,19
5698,12,6009344.659,1945395.868,6192,5869.41084,21.38100052,San Geg,19
5699,12,6009347.912,1945396.295,6193,5872.691671,21.45499992,San Geg,19
5700,12,6009351.164,1945396.721,6194,5875.972459,21.54400063,San Geg,19
5701,12,6009354.417,1945397.148,6195,5879.253289,21.63400078,San Geg,19
5702,12,6009357.67,1945397.575,6196,5882.534119,21.62000084,San Geg,19
5703,12,6009360.923,1945398.002,6197,5885.81495,21.63599968,San Geg,19
5704,12,6009364.176,1945398.428,6198,5889.095738,21.66300011,San Geg,19
5705,12,6009367.429,1945398.855,6199,5892.376568,21.60499954,San Geg,19
5706,12,6009370.682,1945399.282,6200,5895.657399,21.57099915,San Geg,19
5707,12,6009373.935,1945399.709,6201,5898.938554,21.20899963,San Geg,19
5708,12,6009377.188,1945400.136,6202,5902.219385,20.98900032,San Geg,19
5709,12,6009380.441,1945400.562,6203,5905.500173,20.88999939,San Geg,19
5710,12,6009383.694,1945400.989,6204,5908.781003,21.53499985,San Geg,19
5711,12,6009386.947,1945401.416,6205,5912.061834,21.84700012,San Geg,19
5712,12,6009390.2,1945401.843,6206,5915.342664,21.97999954,San Geg,19
5713,12,6009393.453,1945402.269,6207,5918.623452,21.89900017,San Geg,19
5714,12,6009396.706,1945402.696,6208,5921.904282,21.82299995,San Geg,19
5715,12,6009399.959,1945403.123,6209,5925.185113,22.6079998,San Geg,19
5716,12,6009403.212,1945403.55,6210,5928.465943,23.03300095,San Geg,19
5717,12,6009406.465,1945403.977,6211,5931.746774,23.30999947,San Geg,19
5718,12,6009409.718,1945404.403,6212,5935.027562,23.52400017,San Geg,19
5719,12,6009412.971,1945404.83,6213,5938.308392,23.63599968,San Geg,19
5720,12,6009416.224,1945405.257,6214,5941.589223,23.88199997,San Geg,19
5721,12,6009419.477,1945405.684,6215,5944.870053,23.98399925,San Geg,19
5722,12,6009422.73,1945406.11,6216,5948.150841,24.27599907,San Geg,19
5723,12,6009425.983,1945406.537,6217,5951.431671,24.47800064,San Geg,19
5724,12,6009429.236,1945406.964,6218,5954.712502,24.65999985,San Geg,19
5725,12,6009432.488,1945407.391,6219,5957.993332,24.96800041,San Geg,19
5726,12,6009435.741,1945407.818,6220,5961.274163,25.16900063,San Geg,19
5727,12,6009438.994,1945408.244,6221,5964.554951,25.48800087,San Geg,19
5728,12,6009442.247,1945408.671,6222,5967.835781,25.80599976,San Geg,19
5729,12,6009445.5,1945409.098,6223,5971.116612,26.01300049,San Geg,19
5730,12,6009448.753,1945409.525,6224,5974.397442,26.05200005,San Geg,19
5731,12,6009452.006,1945409.951,6225,5977.67823,26.09000015,San Geg,19
5732,12,6009455.259,1945410.378,6226,5980.95906,26.09000015,San Geg,19
5733,12,6009458.512,1945410.805,6227,5984.240216,26.31500053,San Geg,19
5734,12,6009461.765,1945411.232,6228,5987.521047,26.35300064,San Geg,19
5735,12,6009465.018,1945411.658,6229,5990.801834,26.39100075,San Geg,19
5736,12,6009468.271,1945412.085,6230,5994.082665,26.43000031,San Geg,19
5737,12,6009471.524,1945412.512,6231,5997.363495,26.46800041,San Geg,19
5738,12,6009474.777,1945412.939,6232,6000.644326,26.32600021,San Geg,19
5739,12,6009478.03,1945413.365,6233,6003.925156,26.24099922,San Geg,19
5740,12,6009481.283,1945413.792,6234,6007.205944,25.77499962,San Geg,19
5741,12,6009484.536,1945414.219,6235,6010.486775,26.01099968,San Geg,19
5742,12,6009487.789,1945414.646,6236,6013.767605,26.02599907,San Geg,19
5743,12,6009491.042,1945415.072,6237,6017.048435,25.81900024,San Geg,19
5744,12,6009494.295,1945415.499,6238,6020.329223,25.69799995,San Geg,19
5745,12,6009497.548,1945415.926,6239,6023.610054,25.71500015,San Geg,19
5746,12,6009500.801,1945416.353,6240,6026.890884,25.76300049,San Geg,19
5747,12,6009504.054,1945416.779,6241,6030.171715,25.69799995,San Geg,19
5748,12,6009507.307,1945417.206,6242,6033.452545,25.77799988,San Geg,19
5749,12,6009510.559,1945417.633,6243,6036.733333,25.47800064,San Geg,19
5750,12,6009513.812,1945418.06,6244,6040.014163,25.22299957,San Geg,19
5751,12,6009517.065,1945418.486,6245,6043.294994,25.05400085,San Geg,19
5752,12,6009520.318,1945418.913,6246,6046.575824,24.85700035,San Geg,19
5753,12,6009523.571,1945419.34,6247,6049.856612,24.65999985,San Geg,19
5754,12,6009526.824,1945419.767,6248,6053.137443,24.56399918,San Geg,19
5755,12,6009530.077,1945420.193,6249,6056.418273,24.50300026,San Geg,19
5756,12,6009533.33,1945420.62,6250,6059.699104,24.75499916,San Geg,19
5757,12,6009536.583,1945421.047,6251,6062.979891,24.38400078,San Geg,19
5758,12,6009539.836,1945421.474,6252,6066.260722,24.21199989,San Geg,19
5759,12,6009543.089,1945421.9,6253,6069.541878,24.22599983,San Geg,19
5760,12,6009546.342,1945422.327,6254,6072.822708,24.31299973,San Geg,19
5761,12,6009549.595,1945422.754,6255,6076.103539,24.51099968,San Geg,19
5762,12,6009552.848,1945423.181,6256,6079.384326,24.43700027,San Geg,19
5763,12,6009556.101,1945423.608,6257,6082.665157,24.13299942,San Geg,19
